ds,servers,candidate_1,candidate_2,candidate_3
2023-05-29 05:33:17,8,12,0,0
2023-05-29 05:38:17,8,12,0,0
2023-05-29 05:43:17,8,12,0,0
2023-05-29 05:48:17,8,12,0,0
2023-05-29 05:53:17,8,12,0,0
2023-05-29 05:58:17,8,12,0,0
2023-05-29 06:03:17,8,12,0,0
2023-05-29 06:08:17,8,12,0,0
2023-05-29 06:13:17,8,12,0,0
2023-05-29 06:18:17,8,12,0,0
2023-05-29 06:23:17,8,12,0,0
2023-05-29 06:28:17,8,12,0,0
2023-05-29 06:33:17,8,12,0,0
2023-05-29 06:38:17,8,12,0,0
2023-05-29 06:43:17,8,12,0,0
2023-05-29 06:48:17,8,12,0,0
2023-05-29 06:53:17,8,12,0,0
2023-05-29 06:58:17,8,12,0,0
2023-05-29 07:03:17,8,12,0,0
2023-05-29 07:08:17,8,12,0,0
2023-05-29 07:13:17,8,12,0,0
2023-05-29 07:18:17,8,12,0,0
2023-05-29 07:23:17,8,12,0,0
2023-05-29 07:28:17,8,12,0,0
2023-05-29 07:33:17,8,12,0,0
2023-05-29 07:38:17,8,12,0,0
2023-05-29 07:43:17,8,12,0,0
2023-05-29 07:48:17,8,12,0,0
2023-05-29 07:53:17,8,12,0,0
2023-05-29 07:58:17,8,12,0,0
2023-05-29 08:03:17,8,12,0,0
2023-05-29 08:08:17,8,12,0,0
2023-05-29 08:13:17,8,12,0,0
2023-05-29 08:18:17,8,11,0,0
2023-05-29 08:23:17,8,11,0,0
2023-05-29 08:28:17,8,11,0,0
2023-05-29 08:33:17,8,11,0,0
2023-05-29 08:38:17,8,11,0,0
2023-05-29 08:43:17,8,11,0,0
2023-05-29 08:48:17,7,11,0,0
2023-05-29 08:53:17,7,11,0,0
2023-05-29 08:58:17,7,11,0,0
2023-05-29 09:03:17,7,11,0,0
2023-05-29 09:08:17,7,11,0,0
2023-05-29 09:13:17,7,10,0,0
2023-05-29 09:18:17,7,10,0,0
2023-05-29 09:23:17,7,10,0,0
2023-05-29 09:28:17,7,10,0,0
2023-05-29 09:33:17,7,10,0,0
2023-05-29 09:38:17,7,10,0,0
2023-05-29 09:43:17,7,10,0,0
2023-05-29 09:48:17,7,10,0,0
2023-05-29 09:53:17,7,10,0,0
2023-05-29 09:58:17,7,10,0,0
2023-05-29 10:03:17,6,9,0,0
2023-05-29 10:08:17,6,9,0,0
2023-05-29 10:13:17,6,9,0,0
2023-05-29 10:18:17,6,9,0,0
2023-05-29 10:23:17,6,9,0,0
2023-05-29 10:28:17,6,9,0,0
2023-05-29 10:33:17,6,9,0,0
2023-05-29 10:38:17,6,9,0,0
2023-05-29 10:43:17,6,8,0,0
2023-05-29 10:48:17,6,8,0,0
2023-05-29 10:53:17,6,8,0,0
2023-05-29 10:58:17,6,8,0,0
2023-05-29 11:03:17,5,8,0,0
2023-05-29 11:08:17,5,8,0,0
2023-05-29 11:13:17,5,8,0,0
2023-05-29 11:18:17,5,8,0,0
2023-05-29 11:23:17,5,7,0,0
2023-05-29 11:28:17,5,7,0,0
2023-05-29 11:33:17,5,7,0,0
2023-05-29 11:38:17,5,7,0,0
2023-05-29 11:43:17,5,7,0,0
2023-05-29 11:48:17,5,7,0,0
2023-05-29 11:53:17,5,7,0,0
2023-05-29 11:58:17,5,7,0,0
2023-05-29 12:03:17,4,6,0,0
2023-05-29 12:08:17,4,6,0,0
2023-05-29 12:13:17,4,6,0,0
2023-05-29 12:18:17,4,6,0,0
2023-05-29 12:23:17,4,6,0,0
2023-05-29 12:28:17,4,6,0,0
2023-05-29 12:33:17,4,6,0,0
2023-05-29 12:38:17,4,6,0,0
2023-05-29 12:43:17,4,5,0,0
2023-05-29 12:48:17,4,5,0,0
2023-05-29 12:53:17,4,5,0,0
2023-05-29 12:58:17,3,5,0,0
2023-05-29 13:03:17,3,5,0,0
2023-05-29 13:08:17,3,5,0,0
2023-05-29 13:13:17,3,5,0,0
2023-05-29 13:18:17,3,4,0,0
2023-05-29 13:23:17,3,4,0,0
2023-05-29 13:28:17,3,4,0,0
2023-05-29 13:33:17,3,4,0,0
2023-05-29 13:38:17,3,4,0,0
2023-05-29 13:43:17,3,4,0,0
2023-05-29 13:48:17,3,4,0,0
2023-05-29 13:53:17,3,4,0,0
2023-05-29 13:58:17,3,4,0,0
2023-05-29 14:03:17,2,3,0,0
2023-05-29 14:08:17,2,3,0,0
2023-05-29 14:13:17,2,3,0,0
2023-05-29 14:18:17,2,3,0,0
2023-05-29 14:23:17,2,3,0,0
2023-05-29 14:28:17,2,3,0,0
2023-05-29 14:33:17,2,3,0,0
2023-05-29 14:38:17,2,3,0,0
2023-05-29 14:43:17,2,3,0,0
2023-05-29 14:48:17,2,2,0,0
2023-05-29 14:53:17,2,2,0,0
2023-05-29 14:58:17,2,2,0,0
2023-05-29 15:03:17,2,2,0,0
2023-05-29 15:08:17,2,2,0,0
2023-05-29 15:13:17,2,2,0,0
2023-05-29 15:18:17,1,2,0,0
2023-05-29 15:23:17,1,2,0,0
2023-05-29 15:28:17,1,2,0,0
2023-05-29 15:33:17,1,2,0,0
2023-05-29 15:38:17,1,2,0,0
2023-05-29 15:43:17,1,2,0,0
2023-05-29 15:48:17,1,1,0,0
2023-05-29 15:53:17,1,1,0,0
2023-05-29 15:58:17,1,1,0,0
2023-05-29 16:03:17,1,1,0,0
2023-05-29 16:08:17,1,1,0,0
2023-05-29 16:13:17,1,1,0,0
2023-05-29 16:18:17,1,1,0,0
2023-05-29 16:23:17,1,1,0,0
2023-05-29 16:28:17,1,1,0,0
2023-05-29 16:33:17,1,1,0,0
2023-05-29 16:38:17,1,1,0,0
2023-05-29 16:43:17,1,1,0,0
2023-05-29 16:48:17,1,1,0,0
2023-05-29 16:53:17,1,1,0,0
2023-05-29 16:58:17,1,1,0,0
2023-05-29 17:03:17,1,1,0,0
2023-05-29 17:08:17,1,1,0,0
2023-05-29 17:13:17,1,1,0,0
2023-05-29 17:18:17,1,1,0,0
2023-05-29 17:23:17,1,1,0,0
2023-05-29 17:28:17,1,1,0,0
2023-05-29 17:33:17,1,1,0,0
2023-05-29 17:38:17,1,1,0,0
2023-05-29 17:43:17,1,1,0,0
2023-05-29 17:48:17,1,1,0,0
2023-05-29 17:53:17,1,1,0,0
2023-05-29 17:58:17,1,1,0,0
2023-05-29 18:03:17,1,1,0,0
2023-05-29 18:08:17,1,1,0,0
2023-05-29 18:13:17,1,1,0,0
2023-05-29 18:18:17,1,1,0,0
2023-05-29 18:23:17,1,1,0,0
2023-05-29 18:28:17,1,1,0,0
2023-05-29 18:33:17,1,1,0,0
2023-05-29 18:38:17,1,1,0,0
2023-05-29 18:43:17,1,1,0,0
2023-05-29 18:48:17,1,1,0,0
2023-05-29 18:53:17,1,1,0,0
2023-05-29 18:58:17,1,1,0,0
2023-05-29 19:03:17,1,1,0,0
2023-05-29 19:08:17,1,1,0,0
2023-05-29 19:13:17,1,1,0,0
2023-05-29 19:18:17,1,1,0,0
2023-05-29 19:23:17,1,1,0,0
2023-05-29 19:28:17,1,1,0,0
2023-05-29 19:33:17,1,1,0,0
2023-05-29 19:38:17,1,1,0,0
2023-05-29 19:43:17,1,1,0,0
2023-05-29 19:48:17,1,1,0,0
2023-05-29 19:53:17,1,1,0,0
2023-05-29 19:58:17,1,1,0,0
2023-05-29 20:03:17,1,1,0,0
2023-05-29 20:08:17,1,1,0,0
2023-05-29 20:13:17,1,1,0,0
2023-05-29 20:18:17,1,2,0,0
2023-05-29 20:23:17,1,2,0,0
2023-05-29 20:28:17,1,2,0,0
2023-05-29 20:33:17,1,2,0,0
2023-05-29 20:38:17,1,2,0,0
2023-05-29 20:43:17,1,2,0,0
2023-05-29 20:48:17,2,2,0,0
2023-05-29 20:53:17,2,2,0,0
2023-05-29 20:58:17,2,2,0,0
2023-05-29 21:03:17,2,2,0,0
2023-05-29 21:08:17,2,2,0,0
2023-05-29 21:13:17,2,3,0,0
2023-05-29 21:18:17,2,3,0,0
2023-05-29 21:23:17,2,3,0,0
2023-05-29 21:28:17,2,3,0,0
2023-05-29 21:33:17,2,3,0,0
2023-05-29 21:38:17,2,3,0,0
2023-05-29 21:43:17,2,3,0,0
2023-05-29 21:48:17,2,3,0,0
2023-05-29 21:53:17,2,3,0,0
2023-05-29 21:58:17,2,3,0,0
2023-05-29 22:03:17,3,4,0,0
2023-05-29 22:08:17,3,4,0,0
2023-05-29 22:13:17,3,4,0,0
2023-05-29 22:18:17,3,4,0,0
2023-05-29 22:23:17,3,4,0,0
2023-05-29 22:28:17,3,4,0,0
2023-05-29 22:33:17,3,4,0,0
2023-05-29 22:38:17,3,4,0,0
2023-05-29 22:43:17,3,5,0,0
2023-05-29 22:48:17,3,5,0,0
2023-05-29 22:53:17,3,5,0,0
2023-05-29 22:58:17,3,5,0,0
2023-05-29 23:03:17,4,5,0,0
2023-05-29 23:08:17,4,5,0,0
2023-05-29 23:13:17,4,5,0,0
2023-05-29 23:18:17,4,5,0,0
2023-05-29 23:23:17,4,6,0,0
2023-05-29 23:28:17,4,6,0,0
2023-05-29 23:33:17,4,6,0,0
2023-05-29 23:38:17,4,6,0,0
2023-05-29 23:43:17,4,6,0,0
2023-05-29 23:48:17,4,6,0,0
2023-05-29 23:53:17,4,6,0,0
2023-05-29 23:58:17,4,6,0,0
